# {"t_start": 1757028363.865705, "env_id": "graff-v0"} 
r,obj_lift,obj_grab,l,t
3576.895996,0.785,0.795,200,1832.141475
4118.637775,0.855,0.865,200,1837.544127
4093.083818,0.88,0.885,200,1842.225003
3679.190009,0.835,0.845,200,1846.849781
4202.540892,0.81,0.855,200,1851.492177
3491.156269,0.83,0.84,200,1856.862736
4036.449762,0.835,0.855,200,1861.482407
3672.864054,0.835,0.845,200,1866.05401
3066.474774,0.835,0.84,200,1870.84625
3652.812447,0.795,0.805,200,1876.166998
3357.150413,0.83,0.845,200,1880.954913
3543.341718,0.77,0.77,200,1885.734396
2910.009064,0.795,0.815,200,1890.436587
4201.388242,0.87,0.875,200,1895.747262
4233.061982,0.835,0.855,200,1900.395566
4160.119804,0.855,0.87,200,1904.997809
3392.537927,0.85,0.865,200,1909.666814
4073.213702,0.82,0.82,200,1914.833622
3702.918937,0.815,0.835,200,1919.341065
4024.924867,0.8,0.815,200,1923.925213
4095.972139,0.79,0.8,200,1928.518922
2757.067552,0.86,0.87,200,1933.914845
4089.181188,0.81,0.825,200,1938.591545
3913.393707,0.83,0.855,200,1943.122727
4152.001996,0.85,0.86,200,1947.611979
3642.424562,0.805,0.815,200,1952.76323
4165.65231,0.865,0.87,200,1957.298048
3732.171349,0.845,0.845,200,1961.973424
3604.473893,0.81,0.82,200,1966.53883
3724.073987,0.825,0.84,200,1971.766807
4075.805804,0.815,0.83,200,1976.336615
2995.226333,0.85,0.86,200,1980.922663
2738.406431,0.08,0.085,200,1985.599004
4188.41856,0.87,0.875,200,1990.789198
2794.164459,0.375,0.38,200,1995.313162
4207.570504,0.84,0.865,200,1999.933854
3650.982129,0.825,0.84,200,2004.436077
4136.497661,0.805,0.84,200,2009.69316
4125.245446,0.81,0.83,200,2014.280671
3578.237526,0.785,0.8,200,2018.857072
4110.455931,0.84,0.86,200,2023.399581
3726.190502,0.83,0.85,200,2028.579196
3639.565365,0.795,0.8,200,2033.095996
3629.800225,0.825,0.835,200,2037.676182
4140.883101,0.845,0.86,200,2042.246952
2629.520569,0.85,0.865,200,2047.603607
4051.407408,0.8,0.8,200,2052.321338
4154.175978,0.875,0.88,200,2056.910961
3488.594876,0.795,0.795,200,2061.485762
4231.694472,0.86,0.875,200,2066.925179
